N,F0,PER,d0,v0,collision,attack
8,-2,0.06231785,5.9504204,38,0,1
3,-2,0.61,5.281,13,0,1
7,-2,0.74822426,8.702841,79,0,1
7,-7,0.5322676,4.9524326,85,0,1
7,-3,0.59,7.153,69,1,0
3,-6,0.55,7.762,14,0,1
6,-8,0.4,4.65,10,0,1
8,-8,0.18,8.695,53,0,0
8,-6,0.7844372,8.211855,23,0,1
8,-5,0.03704357,4.4931297,22,1,1
8,-1,0.64,7.887,65,0,0
6,-7,0.53,7.824,52,0,0
9,-5,0.27,8.099,39,1,0
6,-6,0.352314,5.4200554,75,1,1
5,-7,0.37174892,7.193362,55,1,1
6,-6,0.19,8.343,51,0,1
8,-8,0.7672577,5.532196,14,0,1
6,-4,0.84,8.452,26,0,0
8,-4,0.407835,8.759342,28,1,1
6,-2,0.68,7.562,75,1,0
7,-1,0.06,7.35,39,0,0
7,-2,0.17,7.706,83,0,0
3,-8,0.05,8.474,21,0,1
7,-4,0.26066875,4.818905,78,1,1
6,-3,0.47508144,4.408353,59,1,1
10,-3,0.72,5.797,58,1,1
6,-6,0.56321144,5.5054445,32,1,1
4,-3,0.28,8.301,37,0,1
8,-8,0.37,5.402,11,0,0
3,-8,0.38561058,6.1614943,74,1,1
8,-2,0.9694853,8.630325,15,1,1
4,-8,0.36529922,7.110098,51,1,1
10,-3,0.34,7.295,65,1,0
6,-2,0.58,7.204,12,0,0
6,-6,0.14,4.148,11,0,0
3,-2,0.5182247,5.4733734,52,1,1
6,-5,0.22,8.254,21,0,1
8,-8,0.26,6.665,21,0,0
10,-2,0.91,8.943,75,1,0
6,-4,0.28,7.548,40,0,1
5,-3,0.84,7.965,49,1,0
3,-2,0.50623894,5.1960793,68,1,1
5,-2,0.96355057,6.2202272,17,0,1
5,-3,0.42039585,4.203703,74,1,1
6,-7,0.5437679,6.483841,21,1,1
7,-6,0.9238186,4.7879934,43,0,1
8,-4,0.85,4.633,32,1,0
8,-2,0.17,4.445,39,0,0
4,-6,0.84829617,4.825693,72,0,1
4,-5,0.42205238,5.1451025,67,1,1
8,-4,0.68,6.306,63,1,0
4,-2,0.91,5.268,36,1,0
10,-2,0.77,7.039,74,1,0
10,-3,0.09,4.581,88,1,0
4,-6,0.57051086,8.020103,28,1,1
5,-7,0.21,5.175,16,0,0
7,-3,0.57782745,6.8978825,30,1,1
5,-1,0.1,8.63,69,0,0
4,-2,0.13,5.846,59,0,1
10,-8,0.96,7.094,74,1,0
3,-4,0.34,5.266,44,0,1
8,-8,0.85196114,5.572488,38,0,1
3,-4,0.04,6.766,20,0,1
7,-1,0.8941097,7.034523,61,0,1
7,-5,0.3148117,6.487911,81,1,1
5,-5,0.09,7.281,84,0,0
10,-4,0.43,5.715,25,1,0
10,-4,0.35,5.128,83,1,0
10,-6,0.56,7.48,83,1,1
3,-5,0.11,5.477,82,0,1
6,-2,0.8792944,5.718995,66,0,1
7,-5,0.6751585,7.705284,13,1,1
5,-2,0.5122576,4.2749243,50,1,1
6,-4,0.587986,7.3608828,34,1,1
3,-1,0.3,8.346,61,0,1
4,-6,0.85,7.712,55,1,0
3,-7,0.34,8.172,27,0,0
5,-6,0.7902279,8.57967,65,1,1
9,-5,0.01,5.373,44,1,0
4,-7,0.9544296,6.2747993,46,0,1
6,-7,0.32519245,6.228882,78,1,1
6,-7,0.5826607,7.3323936,28,1,1
6,-7,0.44207096,6.0010557,57,1,1
10,-7,0.62,8.957,78,1,0
3,-4,0.43,5.467,34,0,1
6,-2,0.49,5.787,62,0,0
10,-3,0.85,5.387,18,1,1
7,-7,0.69446087,5.497671,75,0,1
3,-6,0.81,7.67,85,1,0
9,-6,0.76,5.704,65,1,0
7,-4,0.88626957,6.3654385,10,0,1
7,-3,0.35984135,8.726223,75,1,1
3,-5,0.03,7.258,55,0,0
7,-3,0.067082405,7.9426527,50,1,1
9,-3,0.4,6.155,35,1,0
5,-1,0.9,6.336,15,1,0
6,-8,0.3778715,6.115755,48,1,1
4,-4,0.95,5.554,54,1,0
10,-3,0.55,7.342,10,1,0
5,-5,0.97,7.87,88,1,0
3,-2,0.07,7.826,43,0,1
4,-5,0.14,7.165,63,0,1
3,-3,0.5062914,4.3186502,85,1,1
3,-2,0.01,6.307,51,0,1
10,-2,0.94,5.712,86,1,0
7,-5,0.2732706,4.7716894,74,1,1
3,-7,0.4374056,6.6829786,69,1,1
4,-8,0.9457712,5.418298,33,0,1
3,-2,0.61025333,7.6666307,45,1,1
3,-2,0.09,7.95,18,0,1
4,-4,0.7,4.347,78,1,0
7,-8,0.42389965,5.2313795,45,1,1
6,-5,0.12,4.6,74,0,1
7,-7,0.02,8.34,36,0,1
3,-5,0.9860611,7.1484823,75,0,1
4,-2,0.9651165,7.526889,63,0,1
7,-2,0.26,7.285,42,0,0
7,-8,0.14,7.633,79,0,1
4,-8,0.54,5.695,66,0,0
3,-6,0.24,4.743,28,0,0
8,-6,0.45,8.552,19,0,0
9,-2,0.38,6.7,23,1,0
8,-7,0.1,6.474,24,0,0
10,-6,0.96,7.044,84,1,1
10,-1,0.95,5.562,20,1,1
4,-6,0.12,8.969,53,0,0
10,-2,0.32,7.684,55,1,0
9,-5,0.38,6.754,72,1,0
6,-3,0.02,6.836,27,0,1
7,-6,0.39905834,8.390314,73,1,1
4,-7,0.8098192,7.624563,46,0,1
7,-6,0.36300755,8.317266,72,1,1
4,-2,0.4543457,6.6529226,87,1,1
10,-8,0.57,5.625,70,1,1
3,-8,0.77,7.62,62,1,0
6,-4,0.39,8.039,80,0,0
9,-2,0.123456,7.743313,24,1,1
6,-2,0.57,7.768,23,0,1
6,-6,0.11,8.919,23,0,0
7,-2,0.45011616,6.5876474,67,1,1
4,-8,0.74095345,7.492939,73,0,1
6,-3,0.99,5.536,20,1,0
8,-5,0.94,8.855,15,1,0
3,-3,0.1,8.793,18,0,1
3,-2,0.18,5.299,40,0,1
4,-2,0.2,4.732,65,0,1
3,-4,0.15,6.599,33,0,0
9,-5,0.92,5.153,14,1,0
7,-2,0.06,4.235,24,0,0
5,-5,0.19,5.902,76,0,0
6,-8,0.93,6.894,50,1,0
7,-8,0.96795845,7.5041924,35,0,1
4,-2,0.40934753,6.087246,46,1,1
3,-5,0.42,5.546,61,0,0
5,-5,0.19,4.733,18,0,1
6,-8,0.4443779,7.3260746,34,1,1
9,-6,0.12,6.617,21,0,0
6,-7,0.21,4.133,41,0,1
6,-8,0.6,6.357,61,1,0
10,-4,0.72,4.053,48,1,1
7,-8,0.5737457,8.38019,16,0,1
7,-8,0.24625587,7.744091,81,1,1
8,-3,0.9973812,7.9420166,30,0,1
10,-2,0.16,4.978,29,1,0
6,-5,0.36,7.705,19,0,0
7,-8,0.1,5.436,13,0,0
6,-5,0.57845783,8.526476,44,1,1
6,-7,0.4704275,8.710184,36,1,1
6,-6,0.03,6.732,39,0,0
8,-3,0.1797409,7.5889664,25,1,1
8,-1,0.043675423,8.8339615,62,1,1
9,-8,0.46,6.711,67,0,0
9,-7,0.52,8.967,63,1,0
6,-8,0.8127327,4.9331913,24,0,1
7,-2,0.3578415,4.0159464,69,1,1
5,-3,0.81937313,8.54826,53,0,1
8,-6,0.5,5.062,43,0,0
4,-8,0.48,7.25,27,0,0
3,-5,0.42645836,6.598835,87,1,1
9,-6,0.2,4.075,24,0,0
8,-8,0.90408325,7.1574097,34,0,1
6,-5,0.11,7.594,82,0,0
5,-2,0.76,5.288,53,0,0
9,-6,0.7,8.235,43,1,0
5,-2,0.07,6.845,56,0,1
5,-7,0.3,4.071,50,1,0
5,-7,0.42608452,7.0805683,34,1,1
8,-6,0.18361092,4.8357153,25,1,1
9,-2,0.05,8.03,89,0,0
5,-4,0.21,4.158,85,0,0
4,-3,0.09,7.52,38,0,1
7,-3,0.01,4.311,59,0,0
7,-5,0.21,5.13,68,0,0
6,-8,0.7267132,5.108343,39,0,1
6,-8,0.07,4.486,37,0,1
3,-6,0.09,4.346,12,0,1
9,-6,0.44,5.134,37,1,0
7,-5,0.99403095,7.638153,44,0,1
4,-5,0.97,4.16,24,1,0
7,-1,0.6942959,6.4809475,18,1,1
3,-8,0.79,5.888,57,0,0
7,-2,0.86,8.139,76,1,0
7,-3,0.76,4.367,32,0,0
4,-4,0.5190859,5.1049957,66,1,1
3,-7,0.18,5.157,19,0,0
7,-5,0.6427469,7.1384687,19,0,1
8,-7,0.62,8.871,35,0,0
3,-8,0.42566013,8.445469,85,1,1
9,-6,0.88,5.674,41,1,0
7,-6,0.29621792,7.0844336,77,1,1
3,-6,0.02,5.371,15,0,0
7,-3,0.16,8.346,89,0,0
7,-4,0.3536873,6.650194,84,1,1
3,-3,0.32,6.935,64,0,1
7,-5,0.9492321,7.151,38,0,1
10,-2,0.14,4.228,75,1,0
8,-3,0.5606823,6.412403,69,0,1
4,-1,0.99,7.703,15,1,0
7,-5,0.42301178,7.8234262,67,1,1
4,-2,0.5932903,5.4771347,60,1,1
7,-6,0.4501829,4.465825,49,1,1
5,-1,0.86,7.456,80,1,0
8,-2,0.36627102,5.876754,13,1,1
3,-5,0.36907482,7.8179283,88,1,1
6,-2,0.46,5.369,84,0,0
6,-6,0.22,8.428,53,0,0
8,-6,0.88,7.543,67,1,0
3,-3,0.95,5.521,45,1,0
10,-8,0.27,6.05,81,1,0
6,-8,0.360322,8.574537,72,1,1
7,-4,0.3909092,7.635708,75,1,1
8,-2,0.15,6.223,49,0,0
8,-5,0.5566664,7.737959,70,0,1
5,-3,0.76,6.651,84,1,0
8,-3,0.84,4.989,79,1,0
3,-2,0.95,8.512,14,1,0
5,-8,0.24,5.923,74,0,1
4,-2,0.82,8.891,45,1,0
4,-2,0.8117647,4.8082924,71,0,1
6,-6,0.8432827,7.615446,30,0,1
3,-6,0.24,6.102,52,0,0
3,-8,0.61,6.982,46,0,0
6,-2,0.5054703,8.865595,75,1,1
4,-7,0.16,7.738,59,0,0
8,-8,0.053171158,6.5237284,68,1,1
10,-4,0.96,7.62,30,1,0
8,-5,0.34974098,7.894575,41,1,1
5,-7,0.7280922,7.155773,74,0,1
4,-6,0.43126202,7.274846,66,0,1
6,-7,0.92,6.463,31,1,0
3,-2,0.29,5.519,27,0,0
5,-4,0.84501743,5.638489,54,0,1
4,-5,0.13,7.61,53,0,0
7,-4,0.4937191,5.970251,39,1,1
9,-2,0.63,5.336,21,0,0
8,-6,0.07,7.46,49,0,0
6,-5,0.91607666,7.139908,23,0,1
10,-8,0.69,6.606,53,1,1
4,-6,0.14,5.953,20,0,1
10,-8,0.73,7.785,85,1,1
4,-5,0.2924652,5.523532,79,1,1
7,-6,0.12,5.838,72,0,0
3,-2,0.51,5.497,64,0,0
7,-5,0.03,8.191,62,0,0
4,-2,0.9112663,8.710705,56,0,1
4,-6,0.4794674,7.850273,22,1,1
9,-7,0.13,4.614,63,0,0
6,-8,0.83254623,4.220299,15,0,1
8,-5,0.5252781,5.420333,52,0,1
8,-2,0.58,8.403,46,0,0
7,-5,0.9948263,7.814867,43,1,1
5,-4,0.82,8.749,89,1,0
8,-4,0.64,7.577,61,1,0
4,-4,0.03,8.247,77,0,1
7,-4,0.8249607,5.610962,40,0,1
8,-7,0.84259224,6.0336294,16,0,1
5,-6,0.03,5.64,53,0,0
10,-8,0.86,5.178,78,1,0
6,-7,0.31,8.414,40,0,0
9,-4,0.8,8.356,12,1,0
3,-2,0.25,4.397,63,0,1
3,-7,0.84,6.983,87,1,0
8,-8,0.0946722,7.485628,81,0,1
5,-1,0.7,7.684,37,0,0
7,-8,0.6068573,5.136607,84,0,1
4,-2,0.48046112,6.7397976,81,1,1
6,-8,0.09054947,4.751503,66,1,1
7,-3,0.6171799,8.50329,81,0,1
5,-5,0.05,8.667,12,0,0
7,-8,0.5769024,8.989437,73,0,1
5,-3,0.41716385,4.823539,82,1,1
5,-6,0.42091084,5.7399044,61,1,1
8,-2,0.83,8.801,50,1,0
8,-6,0.8,6.778,37,1,0
8,-3,0.84,7.775,15,0,0
7,-7,0.13,8.172,14,0,1
9,-3,0.73,5.692,31,1,0
6,-8,0.32456493,5.6526394,57,1,1
6,-3,0.22,6.921,84,0,1
7,-6,0.89,7.028,36,1,0
10,-2,0.37,7.746,74,1,0
9,-3,0.35,7.274,85,1,0
8,-7,0.86761475,8.297247,50,0,1
10,-2,0.82,5.706,60,1,0
10,-3,0.69,8.213,75,1,0
10,-8,0.9,6.482,56,1,1
6,-3,0.7823391,4.485035,88,0,1
7,-5,0.69380474,7.866517,69,0,1
8,-5,0.45,8.561,73,0,0
6,-7,0.27,7.432,15,0,1
8,-4,0.5873203,8.993156,74,0,1
5,-6,0.05,7.451,17,0,1
5,-6,0.87,5.261,45,1,0
5,-3,0.55,8.727,75,0,0
8,-4,0.5,8.65,82,1,0
5,-7,0.21,4.907,10,0,1
7,-4,0.8115387,4.2661934,53,0,1
8,-3,0.05299759,7.55608,49,1,1
8,-8,0.83,8.756,74,1,0
7,-8,0.97335243,7.77567,32,0,1
6,-8,0.8,4.605,62,1,0
8,-6,0.6440182,4.244541,53,0,1
5,-4,0.73,4.134,11,0,0
4,-7,0.67931557,9.020416,79,0,1
7,-2,0.94,4.991,12,1,0
10,-4,0.27,6.546,46,1,0
8,-6,0.061439514,4.5809984,39,1,1
9,-2,0.22,5.936,83,0,0
4,-1,0.52,5.194,51,0,0
5,-4,0.19,4.073,20,0,0
8,-8,0.67557526,4.351366,17,0,1
3,-6,0.11,5.605,73,0,1
8,-4,0.71,7.792,26,1,0
7,-8,0.29054832,8.452555,62,0,1
4,-1,0.88095665,5.635207,57,0,1
4,-8,0.3,5.99,17,0,0
7,-6,0.6248579,4.160537,51,0,1
3,-6,0.42,6.948,36,0,0
8,-3,0.82,6.621,65,1,0
5,-6,0.75421715,8.515516,88,1,1
10,-5,0.79,6.486,61,1,1
8,-5,0.67,8.881,27,1,0
4,-5,0.64,5.404,51,0,0
8,-6,0.17,7.38,46,0,0
6,-2,0.41,8.427,22,0,1
7,-8,0.22,7.498,88,1,0
8,-5,0.17,8.495,31,0,0
9,-6,0.58,4.971,25,1,0
7,-5,0.7491751,5.3068275,73,1,1
5,-2,0.25,6.026,77,0,0
5,-2,0.94,6.682,89,1,0
4,-7,0.13,7.253,40,0,1
4,-7,0.39,7.414,10,0,0
3,-2,0.43101406,5.738185,85,1,1
8,-2,0.05,6.248,48,0,0
6,-3,0.85814476,8.7965355,78,0,1
4,-7,0.79283524,7.9298496,88,0,1
3,-8,0.4335928,6.843729,53,1,1
4,-2,0.26,5.524,58,0,1
3,-4,0.44,8.621,38,0,1
5,-5,0.41430473,4.8973446,32,1,1
4,-2,0.75,6.565,18,0,0
7,-3,0.86,7.293,20,1,0
4,-3,0.48,5.174,18,0,0
3,-5,0.59,5.659,12,0,0
3,-1,0.06,4.918,41,0,1
5,-7,0.06,8.584,34,0,1
7,-6,0.02,7.826,61,0,0
6,-7,0.12,8.839,33,0,1
6,-4,0.83,7.854,31,1,0
6,-7,0.33,5.735,22,0,0
7,-8,0.14432812,7.457757,86,1,1
4,-8,0.41557693,7.3471107,79,1,1
7,-4,0.9799957,8.366974,24,1,1
6,-3,0.4,6.081,35,0,0
10,-4,0.84,4.807,14,1,1
4,-7,0.06,8.527,49,0,1
9,-7,0.55,5.467,66,0,0
3,-4,0.5,6.321,44,0,0
6,-7,0.23,7.87,62,0,1
8,-2,0.885293,8.3004875,14,0,1
9,-3,0.54,8.058,46,1,0
8,-7,0.35,6.509,51,0,0
5,-5,0.35,7.651,31,0,1
6,-8,0.5383787,6.8188295,20,1,1
5,-5,0.57,5.138,17,0,0
6,-3,0.44939613,4.6637487,74,1,1
8,-4,1.0,4.373,41,1,0
9,-3,0.45296097,7.3746862,14,0,1
8,-7,0.96,4.242,31,1,0
7,-2,0.3998623,4.340604,79,1,1
5,-6,0.65,7.471,44,1,0
10,-4,0.21,5.221,61,1,0
9,-6,0.45,7.917,75,0,0
10,-8,0.92,6.893,20,1,0
3,-4,0.01,5.655,28,0,1
4,-1,0.81,4.044,73,1,0
3,-1,0.44,7.064,30,0,0
5,-6,0.8333788,8.692831,75,0,1
4,-6,0.12,7.516,64,0,0
6,-4,0.95,8.243,28,1,0
4,-7,0.04,8.795,12,0,1
8,-5,0.17,5.096,43,0,0
3,-4,0.88,5.899,37,1,0
3,-8,0.1,8.533,83,0,0
4,-6,0.29,8.454,12,0,1
6,-8,0.44937038,6.977583,29,0,1
4,-3,0.8485794,4.8191013,68,0,1
5,-3,0.8835497,6.620693,66,0,1
8,-1,0.59,6.85,78,0,0
3,-2,0.4853096,4.4599915,65,1,1
7,-6,0.886466,7.751766,21,1,1
4,-7,0.16,7.721,24,0,0
6,-5,0.36,5.86,43,0,0
7,-2,0.5,7.84,25,0,0
8,-8,0.7440233,6.944523,26,0,1
9,-8,0.34,5.693,14,0,0
6,-1,0.4,7.432,77,0,0
3,-4,0.11,4.312,44,0,1
3,-5,0.83,5.282,43,1,0
7,-3,0.05,5.204,18,0,0
7,-2,0.5626068,7.944867,53,1,1
7,-2,0.7372799,4.8784037,63,0,1
10,-6,0.73,5.018,38,1,1
4,-4,0.04,7.589,73,0,1
10,-7,0.57,8.251,73,1,0
8,-5,0.7962351,6.328043,52,0,1
7,-8,0.01,5.375,49,0,0
4,-4,0.79,8.768,83,1,0
7,-8,0.845417,5.2795143,56,0,1
5,-8,0.83,8.378,63,1,0
8,-8,0.010205269,5.4013224,39,0,1
6,-8,0.38,4.853,46,0,0
6,-3,0.34,4.314,60,0,1
4,-5,0.1,6.461,27,0,0
4,-8,0.45,6.716,12,0,0
8,-3,0.16587067,5.171343,20,1,1
4,-5,0.57,6.185,53,0,0
3,-8,0.74,6.278,63,0,0
5,-5,0.68716145,5.1586294,70,0,1
6,-6,0.05,8.532,35,0,0
3,-6,0.41,7.808,37,0,1
7,-2,0.32,5.041,80,0,0
4,-3,0.9893856,4.0116425,39,0,1
7,-1,0.88513374,8.477812,53,0,1
7,-4,0.68270683,7.525588,68,0,1
4,-8,0.78,6.215,19,1,0
7,-6,0.2,6.257,12,0,1
6,-6,0.23,7.754,38,0,0
6,-8,0.36,7.011,53,0,0
3,-5,0.2,8.042,55,0,0
8,-5,0.29542828,8.211317,53,1,1
7,-4,0.36298084,7.9278984,70,1,1
6,-6,0.12,8.225,13,0,0
5,-3,0.63290596,7.933133,28,1,1
8,-2,0.84555244,8.1018715,34,0,1
7,-2,0.3853445,6.019306,73,1,1
7,-2,0.52855873,6.9715757,53,1,1
8,-2,0.88582134,6.473816,26,0,1
4,-7,0.42,5.417,70,0,0
3,-3,0.6319351,4.887475,28,1,1
9,-4,0.53023815,8.918642,38,0,1
3,-8,0.69,8.976,57,0,0
8,-4,0.02169609,8.314459,67,0,1
3,-4,0.03,4.879,86,0,0
3,-2,0.17,5.228,80,0,1
3,-4,0.37,4.299,27,0,1
3,-3,0.39,4.946,46,0,1
5,-5,0.36,5.303,28,0,0
7,-1,0.8328419,7.700219,63,0,1
4,-2,0.15,6.646,34,0,1
10,-1,0.25,5.556,65,1,0
4,-4,0.19,7.353,38,0,0
10,-6,0.25,7.443,55,1,0
4,-2,0.43,5.745,66,0,0
10,-6,0.45,7.997,79,1,0
9,-3,0.89,4.141,80,1,0
4,-4,0.97,5.64,50,1,0
5,-5,0.89275074,4.1568336,31,0,1
3,-3,0.66,5.238,68,0,0
7,-5,0.45056152,7.0337744,58,1,1
3,-1,0.13,8.13,76,0,1
4,-5,0.7700672,5.4266977,50,0,1
6,-7,0.66,7.214,48,1,0
7,-2,0.35,7.608,56,0,0
4,-1,0.26,7.433,53,0,1
6,-2,0.6463947,8.334709,19,1,1
10,-8,0.85,8.283,56,1,1
10,-8,0.05,6.348,26,1,0
4,-1,0.21,5.723,31,0,1
8,-1,0.08881283,6.4097433,58,0,1
6,-8,0.29,5.074,83,0,0
8,-4,0.16,7.482,18,0,0
6,-5,0.44802952,8.932251,58,1,1
7,-1,0.78340816,5.82395,56,0,1
6,-6,0.26,6.168,22,0,0
4,-8,0.91,5.059,15,1,0
10,-3,0.08,7.395,56,1,0
6,-1,0.44,6.12,63,0,0
3,-2,0.84,5.562,22,0,0
8,-3,0.09,7.97,76,0,0
3,-5,0.36,7.969,42,0,0
4,-3,0.18,7.213,38,0,0
3,-5,0.08,6.177,83,0,0
3,-6,0.08,4.905,56,0,1
10,-5,0.8,7.563,78,1,1
8,-7,0.41,4.347,45,0,0
7,-7,0.92128944,8.338751,52,1,1
7,-2,0.83964634,6.819333,57,0,1
10,-1,0.51,8.11,33,1,0
5,-8,0.8783369,7.313551,21,0,1
7,-4,0.14732552,4.286276,86,1,1
3,-7,0.23,8.765,77,0,0
3,-6,0.37,7.678,23,0,1
8,-4,0.82515144,7.201803,21,0,1
9,-4,0.30145264,6.9430456,28,0,1
9,-7,0.09,5.753,34,1,0
3,-8,0.86,7.29,71,1,0
3,-8,0.38923836,4.216954,53,0,1
8,-7,0.09743023,4.3537827,16,1,1
3,-6,0.32,7.058,35,0,0
3,-7,0.82,6.39,76,1,0
4,-5,0.57105446,8.936047,29,1,1
5,-7,0.42,8.543,56,0,0
4,-6,0.6752138,5.6234913,89,0,1
5,-1,0.46687698,4.479739,88,1,1
3,-6,0.32,5.261,27,0,1
6,-6,0.33,5.435,67,1,0
5,-5,0.21,8.692,89,0,0
6,-5,0.11,6.345,54,0,1
6,-8,0.67,7.341,39,0,0
10,-1,0.94,6.235,47,1,0
8,-3,0.17,8.187,11,0,0
6,-7,0.45027542,5.272007,34,1,1
9,-1,0.3,5.519,76,1,0
4,-2,0.19,6.899,57,0,1
3,-7,0.08,4.359,45,0,0
7,-4,0.7,7.465,28,1,0
4,-4,0.53,7.396,77,0,0
8,-6,0.16,4.598,68,0,0
6,-7,0.90959835,5.563032,50,0,1
6,-5,0.96,6.854,42,1,0
8,-5,0.51,5.674,26,0,0
5,-6,0.30469322,6.044202,56,1,1
6,-7,0.44007683,4.807723,37,1,1
4,-8,0.32,6.187,60,0,0
6,-2,0.7154274,5.628625,20,1,1
6,-7,0.68,5.807,74,1,0
9,-7,0.07,8.054,26,0,0
5,-3,0.83,5.602,87,1,0
3,-1,0.16,8.979,85,0,1
4,-5,0.99,6.782,63,1,0
3,-6,0.72,4.101,13,0,0
8,-3,0.9535389,4.7357674,26,0,1
5,-5,0.53,6.461,50,0,0
5,-3,0.64,4.807,52,0,0
10,-4,0.78,4.604,81,1,0
8,-7,0.65,7.922,53,1,0
5,-3,0.26,8.128,22,0,0
7,-6,0.16,8.213,12,0,1
3,-1,0.87,7.751,29,1,0
3,-2,0.97,8.914,51,1,0
9,-8,0.94,4.798,12,1,0
5,-2,0.76,8.342,14,0,0
6,-5,0.61,8.843,77,1,0
3,-3,0.6397743,4.2361403,58,1,1
9,-3,0.3,5.005,41,0,0
4,-1,0.97729015,5.8215847,75,0,1
5,-8,0.13,5.222,88,0,1
3,-5,0.01,5.599,40,0,1
3,-6,0.21,5.429,77,0,0
9,-7,0.81,6.145,64,1,0
5,-8,0.8753681,4.0389166,34,0,1
7,-3,0.1,8.378,29,0,0
4,-4,0.14,5.387,39,0,0
3,-4,0.19,8.901,86,0,0
10,-6,0.25,6.411,19,1,0
4,-5,0.25,8.011,20,0,0
7,-1,0.66,7.652,73,0,0
4,-4,0.8774004,4.1666775,65,0,1
7,-3,0.83206654,8.359247,61,1,1
6,-3,0.24,8.358,45,0,0
8,-8,0.17,4.781,24,0,0
3,-6,0.75318146,5.64837,21,1,1
3,-2,0.53,6.471,35,0,1
6,-3,0.14,5.954,56,0,1
8,-5,0.85828114,4.614998,34,0,1
4,-7,0.73,6.489,15,0,0
7,-4,0.3322773,4.447995,52,1,1
9,-7,0.45,8.583,15,0,0
3,-5,0.96,4.153,13,1,0
5,-5,0.7512417,7.1876297,61,0,1
7,-3,0.5288887,8.267099,54,1,1
3,-5,0.1,5.681,88,0,0
9,-3,0.33,4.137,30,0,0
10,-3,0.4,7.092,42,1,0
7,-6,0.13,7.161,62,0,0
7,-3,0.92228603,8.400572,37,0,1
10,-6,0.27,6.611,37,1,0
7,-4,0.81,8.693,84,1,0
5,-1,0.64,6.618,76,0,0
5,-7,0.29,5.453,67,0,1
5,-4,0.01,6.93,70,0,0
8,-6,0.3762703,5.3206625,17,1,1
10,-3,0.74,4.537,58,1,1
4,-8,0.73,8.675,33,0,0
3,-6,0.90564156,8.649773,66,0,1
8,-2,0.22027016,7.7591057,22,1,1
10,-4,0.26,4.214,30,1,0
4,-4,0.19,4.753,10,0,0
3,-4,0.776762,5.103813,81,0,1
8,-4,0.49596786,6.783307,81,0,1
6,-6,0.6130638,8.586353,23,1,1
8,-2,0.99,7.612,72,1,0
7,-2,0.17,6.891,80,0,0
7,-8,0.6431227,5.741211,63,0,1
8,-5,0.65,5.113,73,1,0
9,-5,0.031076431,8.833918,14,0,1
7,-6,0.35314083,7.9808607,82,1,1
4,-5,0.99050426,6.708747,43,0,1
5,-4,0.03,6.579,40,0,1
5,-6,0.39570522,5.058606,75,0,1
6,-2,0.7917719,8.657984,81,0,1
4,-8,0.6,7.466,21,0,0
6,-6,0.05,4.811,25,0,0
6,-2,0.33,8.299,79,0,0
3,-4,0.8343878,8.267029,82,0,1
3,-6,0.59,5.63,84,1,0
6,-6,0.7454262,6.3800287,80,0,1
5,-1,0.33,4.687,22,0,0
7,-3,0.97759056,8.132858,41,0,1
6,-3,0.6,7.686,88,0,0
9,-5,0.31,5.151,49,1,0
6,-3,0.9315977,5.3697233,47,1,1
4,-4,0.05,8.057,56,0,0
7,-7,0.57315254,8.679386,23,1,1
7,-2,0.1,5.478,20,0,0
5,-7,0.4449358,5.686551,66,1,1
8,-7,0.5,5.828,77,1,0
6,-4,0.74,4.401,88,1,0
8,-2,0.34366226,7.5309067,39,1,1
3,-4,0.05,4.142,15,0,1
8,-6,0.65,6.997,64,1,0
5,-2,0.35,6.978,27,0,1
10,-4,0.11,4.483,21,1,0
7,-6,0.8237095,6.2018614,25,0,1
7,-7,0.51,7.502,39,0,0
10,-7,0.81,8.805,56,1,1
4,-3,0.43,6.599,14,0,1
5,-6,0.91855717,8.156294,49,0,1
7,-2,0.53,8.751,13,0,0
3,-5,0.26,6.824,43,0,1
8,-8,0.48,7.361,82,1,0
10,-6,0.1,7.562,68,1,0
8,-5,0.06372261,4.30746,21,1,1
5,-7,0.73,4.671,35,1,0
4,-8,0.45,7.084,88,0,0
4,-8,0.6626816,5.742214,82,1,1
6,-8,0.54,5.172,35,0,0
4,-6,0.84611034,4.2860794,77,0,1
3,-4,0.19,5.454,54,0,0
6,-1,0.47,7.18,37,0,1
9,-8,0.93,6.5,68,1,0
5,-6,0.06,7.902,30,0,0
7,-5,0.38,4.893,32,0,0
9,-6,0.83,6.158,62,1,0
6,-2,0.19,5.474,70,0,0
4,-4,0.73,6.734,79,1,0
9,-6,0.86,7.179,30,1,0
9,-4,0.56,5.771,70,0,0
10,-4,0.71,7.101,41,1,0
5,-8,0.86,8.032,81,1,0
7,-5,0.07,5.211,85,0,0
4,-7,0.4197197,4.4684877,74,1,1
7,-1,0.53423405,8.123812,59,1,1
3,-2,0.78,7.867,68,1,0
7,-8,0.76,4.972,23,0,0
6,-7,0.44,4.745,71,1,0
9,-5,0.64,7.609,22,1,0
5,-2,0.69,5.961,81,0,0
3,-5,0.5282898,8.829535,73,1,1
5,-4,0.24,6.714,14,0,0
6,-5,0.22,7.814,31,0,0
6,-5,0.35,8.925,56,0,1
8,-7,0.74,6.147,22,1,0
4,-8,0.47,6.754,41,0,0
7,-8,0.6483717,8.909908,87,0,1
5,-5,0.82,6.816,51,1,0
7,-7,0.7863655,7.542433,49,0,1
3,-3,0.62,7.489,35,0,0
7,-8,0.1,8.762,30,0,1
6,-2,0.76396465,5.549472,70,0,1
4,-2,0.30557537,4.270238,78,1,1
